symbol,date,price
VegC,2012-06-24 09:39:33 UTC,1
VegD,2012-06-24 09:39:33 UTC,12
VegA,2012-06-24 09:39:43 UTC,593
VegB,2012-06-24 09:39:43 UTC,183
VegC,2012-06-24 09:39:43 UTC,1
VegD,2012-06-24 09:39:43 UTC,13
VegA,2012-06-24 09:39:53 UTC,593
VegB,2012-06-24 09:39:53 UTC,182
VegC,2012-06-24 09:39:53 UTC,1
VegD,2012-06-24 09:39:53 UTC,13
VegA,2012-06-24 09:40:03 UTC,594
VegB,2012-06-24 09:40:03 UTC,184
VegC,2012-06-24 09:40:03 UTC,1
VegD,2012-06-24 09:40:03 UTC,12
VegA,2012-06-24 09:40:13 UTC,595
VegB,2012-06-24 09:40:13 UTC,184
VegC,2012-06-24 09:40:13 UTC,1
VegD,2012-06-24 09:40:13 UTC,13
VegA,2012-06-24 09:40:23 UTC,594
VegB,2012-06-24 09:40:23 UTC,184
VegC,2012-06-24 09:40:23 UTC,1
VegD,2012-06-24 09:40:23 UTC,13
VegA,2012-06-24 09:40:33 UTC,594
VegB,2012-06-24 09:40:33 UTC,184
VegC,2012-06-24 09:40:33 UTC,2
VegD,2012-06-24 09:40:33 UTC,13
VegA,2012-06-24 09:40:43 UTC,593
VegB,2012-06-24 09:40:43 UTC,184
VegC,2012-06-24 09:40:43 UTC,1
VegD,2012-06-24 09:40:43 UTC,13
VegA,2012-06-24 09:40:53 UTC,591
VegB,2012-06-24 09:40:53 UTC,184
VegC,2012-06-24 09:40:53 UTC,2
VegD,2012-06-24 09:40:53 UTC,12
VegA,2012-06-24 09:41:03 UTC,594
VegB,2012-06-24 09:41:03 UTC,184
VegC,2012-06-24 09:41:03 UTC,0
VegD,2012-06-24 09:41:03 UTC,12
VegA,2012-06-24 09:41:13 UTC,593
VegB,2012-06-24 09:41:13 UTC,184
VegC,2012-06-24 09:41:13 UTC,1
VegD,2012-06-24 09:41:13 UTC,13
VegA,2012-06-24 09:41:23 UTC,593
VegB,2012-06-24 09:41:23 UTC,184
VegC,2012-06-24 09:41:23 UTC,1
VegD,2012-06-24 09:41:23 UTC,13
VegA,2012-06-24 09:41:33 UTC,594
VegB,2012-06-24 09:41:33 UTC,183
VegC,2012-06-24 09:41:33 UTC,2
VegD,2012-06-24 09:41:33 UTC,13
VegA,2012-06-24 09:41:43 UTC,594
VegB,2012-06-24 09:41:43 UTC,184
VegC,2012-06-24 09:41:43 UTC,1
VegD,2012-06-24 09:41:43 UTC,14
VegA,2012-06-24 09:41:53 UTC,593
VegB,2012-06-24 09:41:53 UTC,184
VegC,2012-06-24 09:41:53 UTC,1
VegD,2012-06-24 09:41:53 UTC,12
VegA,2012-06-24 09:42:03 UTC,593
VegB,2012-06-24 09:42:03 UTC,184
VegC,2012-06-24 09:42:03 UTC,1
VegD,2012-06-24 09:42:03 UTC,12
VegA,2012-06-24 09:42:13 UTC,592
VegB,2012-06-24 09:42:13 UTC,184
VegC,2012-06-24 09:42:13 UTC,2
VegD,2012-06-24 09:42:13 UTC,13
VegA,2012-06-24 09:42:23 UTC,591
VegB,2012-06-24 09:42:23 UTC,183
VegC,2012-06-24 09:42:23 UTC,1
VegD,2012-06-24 09:42:23 UTC,12
VegA,2012-06-24 09:42:33 UTC,593
VegB,2012-06-24 09:42:33 UTC,184
VegC,2012-06-24 09:42:33 UTC,1
VegD,2012-06-24 09:42:33 UTC,13
VegA,2012-06-24 09:42:43 UTC,593
VegB,2012-06-24 09:42:43 UTC,183
VegC,2012-06-24 09:42:43 UTC,1
VegD,2012-06-24 09:42:43 UTC,12
VegA,2012-06-24 09:42:53 UTC,593
VegB,2012-06-24 09:42:53 UTC,184
VegC,2012-06-24 09:42:53 UTC,2
VegD,2012-06-24 09:42:53 UTC,13
VegA,2012-06-24 09:43:03 UTC,593
VegB,2012-06-24 09:43:03 UTC,184
VegC,2012-06-24 09:43:03 UTC,1
VegD,2012-06-24 09:43:03 UTC,12
VegA,2012-06-24 09:43:13 UTC,593
VegB,2012-06-24 09:43:13 UTC,184
VegC,2012-06-24 09:43:13 UTC,1
VegD,2012-06-24 09:43:13 UTC,12
VegA,2012-06-24 09:43:23 UTC,593
VegB,2012-06-24 09:43:23 UTC,184
VegC,2012-06-24 09:43:23 UTC,1
VegD,2012-06-24 09:43:23 UTC,13
VegA,2012-06-24 09:43:33 UTC,593
VegB,2012-06-24 09:43:33 UTC,184
VegC,2012-06-24 09:43:33 UTC,1
VegD,2012-06-24 09:43:33 UTC,12
VegA,2012-06-24 09:43:43 UTC,593
VegB,2012-06-24 09:43:43 UTC,184
VegC,2012-06-24 09:43:43 UTC,2
VegD,2012-06-24 09:43:43 UTC,13
VegA,2012-06-24 09:43:53 UTC,594
VegB,2012-06-24 09:43:53 UTC,184
VegC,2012-06-24 09:43:53 UTC,2
VegD,2012-06-24 09:43:53 UTC,13
VegA,2012-06-24 09:44:03 UTC,593
VegB,2012-06-24 09:44:03 UTC,184
VegC,2012-06-24 09:44:03 UTC,2
VegD,2012-06-24 09:44:03 UTC,12
VegA,2012-06-24 09:44:13 UTC,593
VegB,2012-06-24 09:44:13 UTC,184
VegC,2012-06-24 09:44:13 UTC,2
VegD,2012-06-24 09:44:13 UTC,12
VegA,2012-06-24 09:44:23 UTC,593
VegB,2012-06-24 09:44:23 UTC,184
VegC,2012-06-24 09:44:23 UTC,1
VegD,2012-06-24 09:44:23 UTC,13
VegA,2012-06-24 09:44:33 UTC,594
VegB,2012-06-24 09:44:33 UTC,183
VegC,2012-06-24 09:44:33 UTC,1
VegD,2012-06-24 09:44:33 UTC,12
VegA,2012-06-24 09:44:43 UTC,593
VegB,2012-06-24 09:44:43 UTC,184
VegC,2012-06-24 09:44:43 UTC,1
VegD,2012-06-24 09:44:43 UTC,12
VegA,2012-06-24 09:44:53 UTC,593
VegB,2012-06-24 09:44:53 UTC,184
VegC,2012-06-24 09:44:53 UTC,1
VegD,2012-06-24 09:44:53 UTC,12
VegA,2012-06-24 09:45:03 UTC,593
VegB,2012-06-24 09:45:03 UTC,184
VegC,2012-06-24 09:45:04 UTC,1
VegD,2012-06-24 09:45:04 UTC,12
VegA,2012-06-24 09:45:14 UTC,593
VegB,2012-06-24 09:45:14 UTC,184
VegC,2012-06-24 09:45:14 UTC,2
VegD,2012-06-24 09:45:14 UTC,12
VegA,2012-06-24 09:45:24 UTC,594
VegB,2012-06-24 09:45:24 UTC,184
VegC,2012-06-24 09:45:24 UTC,1
VegD,2012-06-24 09:45:24 UTC,13
VegA,2012-06-24 09:45:34 UTC,593
VegB,2012-06-24 09:45:34 UTC,183
VegC,2012-06-24 09:45:34 UTC,1
VegD,2012-06-24 09:45:34 UTC,12
VegA,2012-06-24 09:45:44 UTC,593
VegB,2012-06-24 09:45:44 UTC,184
VegC,2012-06-24 09:45:44 UTC,1
VegD,2012-06-24 09:45:44 UTC,13
VegA,2012-06-24 09:45:54 UTC,593
VegB,2012-06-24 09:45:54 UTC,183
VegC,2012-06-24 09:45:54 UTC,1
VegD,2012-06-24 09:45:54 UTC,12
VegA,2012-06-24 09:46:04 UTC,593
VegB,2012-06-24 09:46:04 UTC,184
VegC,2012-06-24 09:46:04 UTC,1
VegD,2012-06-24 09:46:04 UTC,13
VegA,2012-06-24 09:46:14 UTC,593
VegB,2012-06-24 09:46:14 UTC,184
VegC,2012-06-24 09:46:14 UTC,1
VegD,2012-06-24 09:46:14 UTC,13
VegA,2012-06-24 09:46:24 UTC,593
VegB,2012-06-24 09:46:24 UTC,183
VegC,2012-06-24 09:46:24 UTC,2
VegD,2012-06-24 09:46:24 UTC,12
VegA,2012-06-24 09:46:34 UTC,591
VegB,2012-06-24 09:46:34 UTC,183
VegC,2012-06-24 09:46:34 UTC,1
VegD,2012-06-24 09:46:34 UTC,14
VegA,2012-06-24 09:46:44 UTC,593
VegB,2012-06-24 09:46:44 UTC,184
VegC,2012-06-24 09:46:44 UTC,1
VegD,2012-06-24 09:46:44 UTC,13
VegA,2012-06-24 09:46:54 UTC,593
VegB,2012-06-24 09:46:54 UTC,184
VegC,2012-06-24 09:46:54 UTC,1
VegD,2012-06-24 09:46:54 UTC,12
VegA,2012-06-24 09:47:04 UTC,593
VegB,2012-06-24 09:47:04 UTC,184
VegC,2012-06-24 09:47:04 UTC,1
VegD,2012-06-24 09:47:04 UTC,13
VegA,2012-06-24 09:47:14 UTC,593
VegB,2012-06-24 09:47:14 UTC,184
VegC,2012-06-24 09:47:14 UTC,1
VegD,2012-06-24 09:47:14 UTC,13
VegA,2012-06-24 09:47:24 UTC,594
VegB,2012-06-24 09:47:24 UTC,184
VegC,2012-06-24 09:47:24 UTC,1
VegD,2012-06-24 09:47:24 UTC,13
VegA,2012-06-24 09:47:34 UTC,593
VegB,2012-06-24 09:47:34 UTC,183
VegC,2012-06-24 09:47:34 UTC,1
VegD,2012-06-24 09:47:34 UTC,13
VegA,2012-06-24 09:47:44 UTC,593
VegB,2012-06-24 09:47:44 UTC,184
VegC,2012-06-24 09:47:44 UTC,0
VegD,2012-06-24 09:47:44 UTC,13
VegA,2012-06-24 09:47:54 UTC,594
VegB,2012-06-24 09:47:54 UTC,184
VegC,2012-06-24 09:47:54 UTC,1
VegD,2012-06-24 09:47:54 UTC,12
VegA,2012-06-24 09:48:04 UTC,593
VegB,2012-06-24 09:48:04 UTC,184
VegC,2012-06-24 09:48:04 UTC,2
VegD,2012-06-24 09:48:04 UTC,13
VegA,2012-06-24 09:48:14 UTC,593
VegB,2012-06-24 09:48:14 UTC,184
VegC,2012-06-24 09:48:14 UTC,1
VegD,2012-06-24 09:48:14 UTC,13
VegA,2012-06-24 09:48:24 UTC,593
VegB,2012-06-24 09:48:24 UTC,184
VegC,2012-06-24 09:48:24 UTC,1
VegD,2012-06-24 09:48:24 UTC,12
VegA,2012-06-24 09:48:34 UTC,593
VegB,2012-06-24 09:48:34 UTC,184
VegC,2012-06-24 09:48:34 UTC,0
VegD,2012-06-24 09:48:34 UTC,13
VegA,2012-06-24 09:48:44 UTC,593
VegB,2012-06-24 09:48:44 UTC,184
VegC,2012-06-24 09:48:44 UTC,1
VegD,2012-06-24 09:48:44 UTC,12
VegA,2012-06-24 09:48:54 UTC,594
VegB,2012-06-24 09:48:54 UTC,183
VegC,2012-06-24 09:48:54 UTC,1
VegD,2012-06-24 09:48:54 UTC,12
VegA,2012-06-24 09:49:04 UTC,593
VegB,2012-06-24 09:49:04 UTC,184
VegC,2012-06-24 09:49:04 UTC,1
VegD,2012-06-24 09:49:04 UTC,12
VegA,2012-06-24 09:49:14 UTC,593
VegB,2012-06-24 09:49:14 UTC,183
VegC,2012-06-24 09:49:14 UTC,1
VegD,2012-06-24 09:49:14 UTC,13
VegA,2012-06-24 09:49:24 UTC,594
VegB,2012-06-24 09:49:24 UTC,184
VegC,2012-06-24 09:49:24 UTC,1
VegD,2012-06-24 09:49:24 UTC,12
VegA,2012-06-24 09:49:34 UTC,593
VegB,2012-06-24 09:49:34 UTC,183
VegC,2012-06-24 09:49:34 UTC,2
VegD,2012-06-24 09:49:34 UTC,12
VegA,2012-06-24 09:49:44 UTC,593
VegB,2012-06-24 09:49:44 UTC,183
VegC,2012-06-24 09:49:44 UTC,1
VegD,2012-06-24 09:49:44 UTC,12
VegA,2012-06-24 09:49:54 UTC,592
VegB,2012-06-24 09:49:54 UTC,184
VegC,2012-06-24 09:49:54 UTC,1
VegD,2012-06-24 09:49:54 UTC,12
VegA,2012-06-24 09:50:04 UTC,593
VegB,2012-06-24 09:50:04 UTC,183
VegC,2012-06-24 09:50:04 UTC,2
VegD,2012-06-24 09:50:04 UTC,13
VegA,2012-06-24 09:50:14 UTC,593
VegB,2012-06-24 09:50:14 UTC,184
VegC,2012-06-24 09:50:14 UTC,2
VegD,2012-06-24 09:50:14 UTC,12
VegA,2012-06-24 09:50:24 UTC,593
VegB,2012-06-24 09:50:24 UTC,184
VegC,2012-06-24 09:50:24 UTC,2
VegD,2012-06-24 09:50:24 UTC,12
VegA,2012-06-24 09:50:34 UTC,593
VegB,2012-06-24 09:50:34 UTC,184
VegC,2012-06-24 09:50:34 UTC,1
VegD,2012-06-24 09:50:34 UTC,13
VegA,2012-06-24 09:50:44 UTC,592
VegB,2012-06-24 09:50:44 UTC,184
VegC,2012-06-24 09:50:44 UTC,1
VegD,2012-06-24 09:50:44 UTC,12
VegA,2012-06-24 09:50:54 UTC,593
VegB,2012-06-24 09:50:54 UTC,183
VegC,2012-06-24 09:50:54 UTC,3
VegD,2012-06-24 09:50:54 UTC,13
VegA,2012-06-24 09:51:04 UTC,593
VegB,2012-06-24 09:51:04 UTC,184
VegC,2012-06-24 09:51:04 UTC,1
VegD,2012-06-24 09:51:04 UTC,13
VegA,2012-06-24 09:51:14 UTC,592
VegB,2012-06-24 09:51:14 UTC,183
VegC,2012-06-24 09:51:14 UTC,2
VegD,2012-06-24 09:51:14 UTC,12
VegA,2012-06-24 09:51:24 UTC,593
VegB,2012-06-24 09:51:24 UTC,183
VegC,2012-06-24 09:51:24 UTC,1
VegD,2012-06-24 09:51:24 UTC,12
VegA,2012-06-24 09:51:34 UTC,593
VegB,2012-06-24 09:51:34 UTC,184
VegC,2012-06-24 09:51:34 UTC,1
VegD,2012-06-24 09:51:34 UTC,12
VegA,2012-06-24 09:51:44 UTC,593
VegB,2012-06-24 09:51:44 UTC,182
VegC,2012-06-24 09:51:44 UTC,1
VegD,2012-06-24 09:51:44 UTC,14
VegA,2012-06-24 09:51:54 UTC,592
VegB,2012-06-24 09:51:54 UTC,184
VegC,2012-06-24 09:51:54 UTC,1
VegD,2012-06-24 09:51:54 UTC,12
VegA,2012-06-24 09:52:04 UTC,593
VegB,2012-06-24 09:52:04 UTC,184
VegC,2012-06-24 09:52:04 UTC,2
VegD,2012-06-24 09:52:04 UTC,12
VegA,2012-06-24 09:52:14 UTC,593
VegB,2012-06-24 09:52:14 UTC,183
VegC,2012-06-24 09:52:14 UTC,1
VegD,2012-06-24 09:52:14 UTC,13
VegA,2012-06-24 09:52:24 UTC,593
VegB,2012-06-24 09:52:24 UTC,182
VegC,2012-06-24 09:52:24 UTC,1
VegD,2012-06-24 09:52:24 UTC,13
VegA,2012-06-24 09:52:34 UTC,595
VegB,2012-06-24 09:52:34 UTC,183
VegC,2012-06-24 09:52:34 UTC,1
VegD,2012-06-24 09:52:34 UTC,13
VegA,2012-06-24 09:52:44 UTC,593
VegB,2012-06-24 09:52:44 UTC,184
VegC,2012-06-24 09:52:44 UTC,2
VegD,2012-06-24 09:52:44 UTC,13
VegA,2012-06-24 09:52:54 UTC,594
VegB,2012-06-24 09:52:54 UTC,184
VegC,2012-06-24 09:52:54 UTC,2
VegD,2012-06-24 09:52:54 UTC,12
VegA,2012-06-24 09:53:04 UTC,593
VegB,2012-06-24 09:53:04 UTC,183
VegC,2012-06-24 09:53:04 UTC,1
VegD,2012-06-24 09:53:04 UTC,13
VegA,2012-06-24 09:53:14 UTC,593
VegB,2012-06-24 09:53:14 UTC,184
VegC,2012-06-24 09:53:14 UTC,1
VegD,2012-06-24 09:53:14 UTC,13
VegA,2012-06-24 09:53:24 UTC,594
VegB,2012-06-24 09:53:24 UTC,183
VegC,2012-06-24 09:53:24 UTC,1
VegD,2012-06-24 09:53:24 UTC,12
VegA,2012-06-24 09:53:34 UTC,594
VegB,2012-06-24 09:53:34 UTC,183
VegC,2012-06-24 09:53:34 UTC,1
VegD,2012-06-24 09:53:34 UTC,12
VegA,2012-06-24 09:53:44 UTC,593
VegB,2012-06-24 09:53:44 UTC,184
VegC,2012-06-24 09:53:44 UTC,2
VegD,2012-06-24 09:53:44 UTC,13
VegA,2012-06-24 09:53:54 UTC,593
VegB,2012-06-24 09:53:54 UTC,183
VegC,2012-06-24 09:53:54 UTC,1
VegD,2012-06-24 09:53:54 UTC,13
VegA,2012-06-24 09:54:04 UTC,593
VegB,2012-06-24 09:54:04 UTC,184
VegC,2012-06-24 09:54:04 UTC,1
VegD,2012-06-24 09:54:04 UTC,12
VegA,2012-06-24 09:54:14 UTC,594
VegB,2012-06-24 09:54:14 UTC,183
VegC,2012-06-24 09:54:14 UTC,1
VegD,2012-06-24 09:54:14 UTC,13
VegA,2012-06-24 09:54:24 UTC,593
VegB,2012-06-24 09:54:24 UTC,183
VegC,2012-06-24 09:54:24 UTC,1
VegD,2012-06-24 09:54:24 UTC,12
VegA,2012-06-24 09:54:34 UTC,593
VegB,2012-06-24 09:54:34 UTC,183
VegC,2012-06-24 09:54:34 UTC,1
VegD,2012-06-24 09:54:34 UTC,13
VegA,2012-06-24 09:54:44 UTC,593
VegB,2012-06-24 09:54:44 UTC,184
VegC,2012-06-24 09:54:44 UTC,1
VegD,2012-06-24 09:54:44 UTC,13
VegA,2012-06-24 09:54:54 UTC,591
VegB,2012-06-24 09:54:54 UTC,183
VegC,2012-06-24 09:54:55 UTC,1
VegD,2012-06-24 09:54:55 UTC,13
VegA,2012-06-24 09:55:05 UTC,593
VegB,2012-06-24 09:55:05 UTC,183
VegC,2012-06-24 09:55:05 UTC,1
VegD,2012-06-24 09:55:05 UTC,12
VegA,2012-06-24 09:55:15 UTC,593
VegB,2012-06-24 09:55:15 UTC,183
VegC,2012-06-24 09:55:15 UTC,2
VegD,2012-06-24 09:55:15 UTC,14
VegA,2012-06-24 09:55:25 UTC,593
VegB,2012-06-24 09:55:25 UTC,183
VegC,2012-06-24 09:55:25 UTC,2
VegD,2012-06-24 09:55:25 UTC,13
VegA,2012-06-24 09:55:35 UTC,593
VegB,2012-06-24 09:55:35 UTC,183
VegC,2012-06-24 09:55:35 UTC,1
VegD,2012-06-24 09:55:35 UTC,13
VegA,2012-06-24 09:55:45 UTC,591
VegB,2012-06-24 09:55:45 UTC,184
VegC,2012-06-24 09:55:45 UTC,1
VegD,2012-06-24 09:55:45 UTC,13
VegA,2012-06-24 09:55:55 UTC,593
VegB,2012-06-24 09:55:55 UTC,183
VegC,2012-06-24 09:55:55 UTC,1
VegD,2012-06-24 09:55:55 UTC,13
VegA,2012-06-24 09:56:05 UTC,594
VegB,2012-06-24 09:56:05 UTC,184
VegC,2012-06-24 09:56:05 UTC,1
VegD,2012-06-24 09:56:05 UTC,12
VegA,2012-06-24 09:56:15 UTC,593
VegB,2012-06-24 09:56:15 UTC,183
VegC,2012-06-24 09:56:15 UTC,2
VegD,2012-06-24 09:56:15 UTC,13
VegA,2012-06-24 09:56:25 UTC,593
VegB,2012-06-24 09:56:25 UTC,183
VegC,2012-06-24 09:56:25 UTC,1
VegD,2012-06-24 09:56:25 UTC,12
VegA,2012-06-24 09:56:35 UTC,594
VegB,2012-06-24 09:56:35 UTC,183
VegC,2012-06-24 09:56:35 UTC,1
VegD,2012-06-24 09:56:35 UTC,13
VegA,2012-06-24 09:56:45 UTC,594
VegB,2012-06-24 09:56:45 UTC,183
VegC,2012-06-24 09:56:45 UTC,1
VegD,2012-06-24 09:56:45 UTC,12
VegA,2012-06-24 09:56:55 UTC,593
VegB,2012-06-24 09:56:55 UTC,184
VegC,2012-06-24 09:56:55 UTC,1
VegD,2012-06-24 09:56:55 UTC,14
VegA,2012-06-24 09:57:05 UTC,593
VegB,2012-06-24 09:57:05 UTC,184
VegC,2012-06-24 09:57:05 UTC,1
VegD,2012-06-24 09:57:05 UTC,13
VegA,2012-06-24 09:57:15 UTC,594
VegB,2012-06-24 09:57:15 UTC,184
VegC,2012-06-24 09:57:15 UTC,1
VegD,2012-06-24 09:57:15 UTC,12
VegA,2012-06-24 09:57:25 UTC,593
VegB,2012-06-24 09:57:25 UTC,183
VegC,2012-06-24 09:57:25 UTC,2
VegD,2012-06-24 09:57:25 UTC,12
VegA,2012-06-24 09:57:35 UTC,595
VegB,2012-06-24 09:57:35 UTC,183
VegC,2012-06-24 09:57:35 UTC,1
VegD,2012-06-24 09:57:35 UTC,13
VegA,2012-06-24 09:57:45 UTC,593
VegB,2012-06-24 09:57:45 UTC,183
VegC,2012-06-24 09:57:45 UTC,2
VegD,2012-06-24 09:57:45 UTC,12
VegA,2012-06-24 09:57:55 UTC,594
VegB,2012-06-24 09:57:55 UTC,183
VegC,2012-06-24 09:57:55 UTC,1
VegD,2012-06-24 09:57:55 UTC,12
VegA,2012-06-24 09:58:05 UTC,593
VegB,2012-06-24 09:58:05 UTC,183
VegC,2012-06-24 09:58:05 UTC,1
VegD,2012-06-24 09:58:05 UTC,12
VegA,2012-06-24 09:58:15 UTC,593
VegB,2012-06-24 09:58:15 UTC,183
VegC,2012-06-24 09:58:15 UTC,2
VegD,2012-06-24 09:58:15 UTC,13
VegA,2012-06-24 09:58:25 UTC,594
VegB,2012-06-24 09:58:25 UTC,183
VegC,2012-06-24 09:58:25 UTC,1
VegD,2012-06-24 09:58:25 UTC,13
VegA,2012-06-24 09:58:35 UTC,593
VegB,2012-06-24 09:58:35 UTC,184
VegC,2012-06-24 09:58:35 UTC,1
VegD,2012-06-24 09:58:35 UTC,12
VegA,2012-06-24 09:58:45 UTC,594
VegB,2012-06-24 09:58:45 UTC,184
VegC,2012-06-24 09:58:45 UTC,1
VegD,2012-06-24 09:58:45 UTC,13
VegA,2012-06-24 09:58:55 UTC,593
VegB,2012-06-24 09:58:55 UTC,183
VegC,2012-06-24 09:58:55 UTC,1
VegD,2012-06-24 09:58:55 UTC,12
VegA,2012-06-24 09:59:05 UTC,593
VegB,2012-06-24 09:59:05 UTC,183
VegC,2012-06-24 09:59:05 UTC,1
VegD,2012-06-24 09:59:05 UTC,12
VegA,2012-06-24 09:59:15 UTC,593
VegB,2012-06-24 09:59:15 UTC,182
VegC,2012-06-24 09:59:15 UTC,1
VegD,2012-06-24 09:59:15 UTC,12
VegA,2012-06-24 09:59:25 UTC,593
VegB,2012-06-24 09:59:25 UTC,183
VegC,2012-06-24 09:59:25 UTC,1
VegD,2012-06-24 09:59:25 UTC,13
VegA,2012-06-24 09:59:35 UTC,593
VegB,2012-06-24 09:59:35 UTC,183
VegC,2012-06-24 09:59:35 UTC,1
VegD,2012-06-24 09:59:35 UTC,12
VegA,2012-06-24 09:59:45 UTC,593
VegB,2012-06-24 09:59:45 UTC,184
VegC,2012-06-24 09:59:45 UTC,2
VegD,2012-06-24 09:59:45 UTC,14
VegA,2012-06-24 09:59:55 UTC,593
VegB,2012-06-24 09:59:55 UTC,182
VegC,2012-06-24 09:59:55 UTC,1
VegD,2012-06-24 09:59:55 UTC,12
VegA,2012-06-24 10:00:05 UTC,593
VegB,2012-06-24 10:00:05 UTC,183
VegC,2012-06-24 10:00:05 UTC,1
VegD,2012-06-24 10:00:05 UTC,12
VegA,2012-06-24 10:00:15 UTC,593
VegB,2012-06-24 10:00:15 UTC,183
VegC,2012-06-24 10:00:15 UTC,2
VegD,2012-06-24 10:00:15 UTC,12
VegA,2012-06-24 10:00:25 UTC,593
VegB,2012-06-24 10:00:25 UTC,183
VegC,2012-06-24 10:00:25 UTC,1
VegD,2012-06-24 10:00:25 UTC,12
VegA,2012-06-24 10:00:35 UTC,593
VegB,2012-06-24 10:00:35 UTC,183
VegC,2012-06-24 10:00:35 UTC,2
VegD,2012-06-24 10:00:35 UTC,13
VegA,2012-06-24 10:00:45 UTC,592
VegB,2012-06-24 10:00:45 UTC,183
VegC,2012-06-24 10:00:45 UTC,1
VegD,2012-06-24 10:00:45 UTC,12
VegA,2012-06-24 10:00:55 UTC,593
VegB,2012-06-24 10:00:55 UTC,183
VegC,2012-06-24 10:00:55 UTC,2
VegD,2012-06-24 10:00:55 UTC,12
VegA,2012-06-24 10:01:05 UTC,593
VegB,2012-06-24 10:01:05 UTC,183
VegC,2012-06-24 10:01:05 UTC,2
VegD,2012-06-24 10:01:05 UTC,14
VegA,2012-06-24 10:01:15 UTC,593
VegB,2012-06-24 10:01:15 UTC,184
VegC,2012-06-24 10:01:15 UTC,1
VegD,2012-06-24 10:01:15 UTC,13
VegA,2012-06-24 10:01:25 UTC,593
VegB,2012-06-24 10:01:25 UTC,183
VegC,2012-06-24 10:01:25 UTC,1
VegD,2012-06-24 10:01:25 UTC,12
VegA,2012-06-24 10:01:35 UTC,593
VegB,2012-06-24 10:01:35 UTC,184
VegC,2012-06-24 10:01:35 UTC,1
VegD,2012-06-24 10:01:35 UTC,13
VegA,2012-06-24 10:01:45 UTC,594
VegB,2012-06-24 10:01:45 UTC,183
VegC,2012-06-24 10:01:45 UTC,1
VegD,2012-06-24 10:01:45 UTC,13
VegA,2012-06-24 10:01:55 UTC,593
VegB,2012-06-24 10:01:55 UTC,184
VegC,2012-06-24 10:01:55 UTC,1
VegD,2012-06-24 10:01:55 UTC,13
VegA,2012-06-24 10:02:05 UTC,593
VegB,2012-06-24 10:02:05 UTC,183
VegC,2012-06-24 10:02:05 UTC,1
VegD,2012-06-24 10:02:05 UTC,12
VegA,2012-06-24 10:02:15 UTC,593
VegB,2012-06-24 10:02:15 UTC,182
VegC,2012-06-24 10:02:15 UTC,1
VegD,2012-06-24 10:02:15 UTC,12
VegA,2012-06-24 10:02:25 UTC,593
VegB,2012-06-24 10:02:25 UTC,184
VegC,2012-06-24 10:02:25 UTC,1
VegD,2012-06-24 10:02:25 UTC,12
VegA,2012-06-24 10:02:35 UTC,594
VegB,2012-06-24 10:02:35 UTC,183
VegC,2012-06-24 10:02:35 UTC,1
VegD,2012-06-24 10:02:35 UTC,13
VegA,2012-06-24 10:02:45 UTC,594
VegB,2012-06-24 10:02:45 UTC,183
VegC,2012-06-24 10:02:45 UTC,2
VegD,2012-06-24 10:02:45 UTC,13
VegA,2012-06-24 10:02:55 UTC,594
VegB,2012-06-24 10:02:55 UTC,183
VegC,2012-06-24 10:02:55 UTC,2
VegD,2012-06-24 10:02:55 UTC,12
VegA,2012-06-24 10:03:05 UTC,594
VegB,2012-06-24 10:03:05 UTC,183
VegC,2012-06-24 10:03:05 UTC,1
VegD,2012-06-24 10:03:05 UTC,13
VegA,2012-06-24 10:03:15 UTC,592
VegB,2012-06-24 10:03:15 UTC,183
VegC,2012-06-24 10:03:15 UTC,2
VegD,2012-06-24 10:03:15 UTC,14
VegA,2012-06-24 10:03:25 UTC,593
VegB,2012-06-24 10:03:25 UTC,183
VegC,2012-06-24 10:03:25 UTC,1
VegD,2012-06-24 10:03:25 UTC,13
VegA,2012-06-24 10:03:35 UTC,593
VegB,2012-06-24 10:03:35 UTC,183
VegC,2012-06-24 10:03:35 UTC,1
VegD,2012-06-24 10:03:35 UTC,12
VegA,2012-06-24 10:03:45 UTC,593
VegB,2012-06-24 10:03:45 UTC,183
VegC,2012-06-24 10:03:45 UTC,1
VegD,2012-06-24 10:03:45 UTC,13
VegA,2012-06-24 10:03:55 UTC,593
VegB,2012-06-24 10:03:55 UTC,184
VegC,2012-06-24 10:03:55 UTC,2
VegD,2012-06-24 10:03:55 UTC,12
VegA,2012-06-24 10:04:05 UTC,593
VegB,2012-06-24 10:04:05 UTC,183
VegC,2012-06-24 10:04:05 UTC,1
VegD,2012-06-24 10:04:05 UTC,13
VegA,2012-06-24 10:04:15 UTC,593
VegB,2012-06-24 10:04:15 UTC,183
VegC,2012-06-24 10:04:15 UTC,1
VegD,2012-06-24 10:04:15 UTC,13
VegA,2012-06-24 10:04:25 UTC,594
VegB,2012-06-24 10:04:25 UTC,183
VegC,2012-06-24 10:04:25 UTC,2
VegD,2012-06-24 10:04:25 UTC,12
VegA,2012-06-24 10:04:35 UTC,594
VegB,2012-06-24 10:04:35 UTC,182
VegC,2012-06-24 10:04:35 UTC,2
VegD,2012-06-24 10:04:35 UTC,11
VegA,2012-06-24 10:04:45 UTC,595
VegB,2012-06-24 10:04:45 UTC,183
VegC,2012-06-24 10:04:46 UTC,1
VegD,2012-06-24 10:04:46 UTC,13
VegA,2012-06-24 10:04:55 UTC,593
VegB,2012-06-24 10:04:56 UTC,183
